Ano;Município;populacao
2018;Chapadão do Lageado (SC);2969
2018;Chapadão do Sul (MS);24559
2018;Chapadinha (MA);79145
2018;Chapecó (SC);216654
2018;Charqueada (SP);17009
2018;Charqueadas (RS);40301
2018;Charrua (RS);3306
2018;Chaval (CE);13047
2018;Chavantes (SP);12418
2018;Chaves (PA);23482
2018;Chiador (MG);2702
2018;Chiapetta (RS);3794
2018;Chopinzinho (PR);19343
2018;Choró (CE);13476
2018;Chorozinho (CE);19345
2018;Chorrochó (BA);11154
2018;Chuí (RS);6635
2018;Chupinguaia (RO);10886
2018;Chuvisca (RS);5401
2018;Cianorte (PR);81393
2018;Cícero Dantas (BA);33356
2018;Cidade Gaúcha (PR);12503
2018;Cidade Ocidental (GO);69829
2018;Cidelândia (MA);14617
2018;Cidreira (RS);15912
2018;Cipó (BA);17097
2018;Cipotânea (MG);6774
2018;Ciríaco (RS);4775
2018;Claraval (MG);4810
2018;Claro dos Poções (MG);7590
2018;Cláudia (MT);12052
2018;Cláudio (MG);28366
2018;Clementina (SP);8472
2018;Clevelândia (PR);16671
2018;Coaraci (BA);17458
2018;Coari (AM);84272
2018;Cocal (PI);27725
2018;Cocal de Telha (PI);4881
2018;Cocal do Sul (SC);16544
2018;Cocal dos Alves (PI);6140
2018;Cocalinho (MT);5691
2018;Cocalzinho de Goiás (GO);19971
2018;Cocos (BA);18746
2018;Codajás (AM);28100
2018;Codó (MA);122597
2018;Coelho Neto (MA);49246
2018;Coimbra (MG);7517
2018;Coité do Nóia (AL);10744
2018;Coivaras (PI);4007
2018;Colares (PA);12040
2018;Colatina (ES);121580
2018;Colíder (MT);33224
2018;Colina (SP);18398
2018;Colinas (MA);41042
2018;Colinas (RS);2442
2018;Colinas do Sul (GO);3404
2018;Colinas do Tocantins (TO);34990
2018;Colméia (TO);8270
2018;Colniza (MT);37280
2018;Colômbia (SP);6203
2018;Colombo (PR);240840
2018;Colônia do Gurguéia (PI);6451
2018;Colônia do Piauí (PI);7651
2018;Colônia Leopoldina (AL);21575
2018;Colorado (PR);23879
2018;Colorado (RS);3221
2018;Colorado do Oeste (RO);16227
2018;Coluna (MG);8907
2018;Combinado (TO);4843
2018;Comendador Gomes (MG);3103
2018;Comendador Levy Gasparian (RJ);8544
2018;Comercinho (MG);7090
2018;Comodoro (MT);20513
2018;Conceição (PB);18904
2018;Conceição da Aparecida (MG);10261
2018;Conceição da Barra (ES);30849
2018;Conceição da Barra de Minas (MG);3962
2018;Conceição da Feira (BA);22392
2018;Conceição das Alagoas (MG);27425
2018;Conceição das Pedras (MG);2811
2018;Conceição de Ipanema (MG);4570
2018;Conceição de Macabu (RJ);23064
2018;Conceição do Almeida (BA);17332
2018;Conceição do Araguaia (PA);47734
2018;Conceição do Canindé (PI);4798
2018;Conceição do Castelo (ES);12638
2018;Conceição do Coité (BA);66191
2018;Conceição do Jacuípe (BA);32909
2018;Conceição do Lago-Açu (MA);16072
2018;Conceição do Mato Dentro (MG);17641
2018;Conceição do Pará (MG);5480
2018;Conceição do Rio Verde (MG);13590
2018;Conceição do Tocantins (TO);4124
2018;Conceição dos Ouros (MG);11525
2018;Conchal (SP);27820
2018;Conchas (SP);17770
2018;Concórdia (SC);74106
2018;Concórdia do Pará (PA);32847
2018;Condado (PB);6649
2018;Condado (PE);26249
2018;Conde (BA);25630
2018;Conde (PB);24323
2018;Condeúba (BA);17319
2018;Condor (RS);6746
2018;Cônego Marinho (MG);7595
2018;Confins (MG);6657
2018;Confresa (MT);30347
2018;Congo (PB);4785
2018;Congonhal (MG);11813
2018;Congonhas (MG);54196
2018;Congonhas do Norte (MG);5044
2018;Congonhinhas (PR);8777
2018;Conquista (MG);6908
2018;Conquista D'Oeste (MT);3973
2018;Conselheiro Lafaiete (MG);127539
2018;Conselheiro Mairinck (PR);3843
2018;Conselheiro Pena (MG);22892
2018;Consolação (MG);1782
2018;Constantina (RS);9915
2018;Contagem (MG);659070
2018;Contenda (PR);18326
2018;Contendas do Sincorá (BA);4086
2018;Coqueiral (MG);9191
2018;Coqueiro Baixo (RS);1507
2018;Coqueiro Seco (AL);5826
2018;Coqueiros do Sul (RS);2327
2018;Coração de Jesus (MG);26592
2018;Coração de Maria (BA);22719
2018;Corbélia (PR);17024
2018;Cordeiro (RJ);21806
2018;Cordeirópolis (SP);24221
2018;Cordeiros (BA);8585
2018;Cordilheira Alta (SC);4385
2018;Cordisburgo (MG);8883
2018;Cordislândia (MG);3534
2018;Coreaú (CE);23258
2018;Coremas (PB);15423
2018;Corguinho (MS);5839
2018;Coribe (BA);14240
2018;Corinto (MG);23797
2018;Cornélio Procópio (PR);47847
2018;Coroaci (MG);10040
2018;Coroados (SP);5986
2018;Coroatá (MA);65044
2018;Coromandel (MG);27982
2018;Coronel Barros (RS);2518
2018;Coronel Bicaco (RS);7385
2018;Coronel Domingos Soares (PR);7475
2018;Coronel Ezequiel (RN);5508
2018;Coronel Fabriciano (MG);109405
2018;Coronel Freitas (SC);10022
2018;Coronel João Pessoa (RN);4908
2018;Coronel João Sá (BA);15801
2018;Coronel José Dias (PI);4678
2018;Coronel Macedo (SP);4728
2018;Coronel Martins (SC);2544
2018;Coronel Murta (MG);9228
2018;Coronel Pacheco (MG);3080
2018;Coronel Pilar (RS);1641
2018;Coronel Sapucaia (MS);15152
2018;Coronel Vivida (PR);20892
2018;Coronel Xavier Chaves (MG);3426
2018;Córrego Danta (MG);3241
2018;Córrego do Bom Jesus (MG);3714
2018;Córrego do Ouro (GO);2364
2018;Córrego Fundo (MG);6290
2018;Córrego Novo (MG);2814
2018;Correia Pinto (SC);13040
2018;Corrente (PI);26575
2018;Correntes (PE);18144
2018;Correntina (BA);32081
2018;Cortês (PE);12596
2018;Corumbá (MS);110806
2018;Corumbá de Goiás (GO);11050
2018;Corumbaíba (GO);9574
2018;Corumbataí (SP);4047
2018;Corumbataí do Sul (PR);3313
2018;Corumbiara (RO);7567
2018;Corupá (SC);15709
2018;Coruripe (AL);56562
2018;Cosmópolis (SP);70998
2018;Cosmorama (SP);7316
2018;Costa Marques (RO);17855
2018;Costa Rica (MS);20496
2018;Cotegipe (BA);13796
2018;Cotia (SP);244694
2018;Cotiporã (RS);3868
2018;Cotriguaçu (MT);19254
2018;Couto de Magalhães de Minas (MG);4396
2018;Couto Magalhães (TO);5536
2018;Coxilha (RS);2769
2018;Coxim (MS);33516
2018;Coxixola (PB);1907
2018;Craíbas (AL);24129
2018;Crateús (CE);74982
2018;Crato (CE);131372
2018;Cravinhos (SP);34998
2018;Cravolândia (BA);5349
2018;Criciúma (SC);213023
2018;Crisólita (MG);6646
2018;Crisópolis (BA);21040
2018;Crissiumal (RS);13544
2018;Cristais (MG);12660
2018;Cristais Paulista (SP);8541
2018;Cristal (RS);7950
2018;Cristal do Sul (RS);2851
2018;Cristalândia (TO);7300
2018;Cristalândia do Piauí (PI);8264
2018;Cristália (MG);5960
2018;Cristalina (GO);57759
2018;Cristiano Otoni (MG);5145
2018;Cristianópolis (GO);2968
2018;Cristina (MG);10258
2018;Cristinápolis (SE);18190
2018;Cristino Castro (PI);10401
2018;Cristópolis (BA);13872
2018;Crixás (GO);16852
2018;Crixás do Tocantins (TO);1708
2018;Croatá (CE);17994
2018;Cromínia (GO);3500
2018;Crucilândia (MG);5014
2018;Cruz (CE);24131
2018;Cruz Alta (RS);60693
2018;Cruz das Almas (BA);62871
2018;Cruz do Espírito Santo (PB);17366
2018;Cruz Machado (PR);18675
2018;Cruzália (SP);2100
2018;Cruzaltense (RS);1870
2018;Cruzeiro (SP);81895
2018;Cruzeiro da Fortaleza (MG);4134
2018;Cruzeiro do Iguaçu (PR);4264
2018;Cruzeiro do Oeste (PR);20917
2018;Cruzeiro do Sul (AC);87673
2018;Cruzeiro do Sul (PR);4489
2018;Cruzeiro do Sul (RS);12290
2018;Cruzeta (RN);8014
2018;Cruzília (MG);15358
2018;Cruzmaltina (PR);2980
2018;Cubatão (SP);129760
2018;Cubati (PB);7763
2018;Cuiabá (MT);607153
2018;Cuité (PB);20343
2018;Cuité de Mamanguape (PB);6349
2018;Cuitegi (PB);6823
2018;Cujubim (RO);24226
2018;Cumari (GO);2871
2018;Cumaru (PE);11635
2018;Cumaru do Norte (PA);13179
2018;Cumbe (SE);3977
2018;Cunha (SP);21639
2018;Cunha Porã (SC);11053
2018;Cunhataí (SC);1957
2018;Cuparaque (MG);4960
2018;Cupira (PE);24041
2018;Curaçá (BA);34389
2018;Curimatá (PI);11348
2018;Curionópolis (PA);18014
2018;Curitiba (PR);1917185
2018;Curitibanos (SC);39595
2018;Curiúva (PR);15003
2018;Currais (PI);4939
2018;Currais Novos (RN);44664
2018;Curral de Cima (PB);5242
2018;Curral de Dentro (MG);7656
2018;Curral Novo do Piauí (PI);5316
2018;Curral Velho (PB);2521
2018;Curralinho (PA);33893
2018;Curralinhos (PI);4425
2018;Curuá (PA);14197
2018;Curuçá (PA);39540
2018;Cururupu (MA);32765
2018;Curvelândia (MT);5192
2018;Curvelo (MG);79625
2018;Custódia (PE);36841
2018;Cutias (AP);5864
2018;Damianópolis (GO);3315
2018;Damião (PB);5289
2018;Damolândia (GO);2923
2018;Darcinópolis (TO);6018
2018;Dário Meira (BA);10906
2018;Datas (MG);5399
2018;David Canabarro (RS);4744
2018;Davinópolis (GO);2094
2018;Davinópolis (MA);12901
2018;Delfim Moreira (MG);8035
2018;Delfinópolis (MG);7098
2018;Delmiro Gouveia (AL);51763
2018;Delta (MG);10291
2018;Demerval Lobão (PI);13793
2018;Denise (MT);9377
2018;Deodápolis (MS);12868
2018;Deputado Irapuan Pinheiro (CE);9585
2018;Derrubadas (RS);2852
2018;Descalvado (SP);33520
2018;Descanso (SC);8308
2018;Descoberto (MG);4996
2018;Desterro (PB);8279
2018;Desterro de Entre Rios (MG);7232
2018;Desterro do Melo (MG);2919
2018;Dezesseis de Novembro (RS);2478
2018;Diadema (SP);420934
2018;Diamante (PB);6575
2018;Diamante do Norte (PR);5146
2018;Diamante do Sul (PR);3454
2018;Diamante D'Oeste (PR);5239
2018;Diamantina (MG);47617
2018;Diamantino (MT);21904
2018;Dianópolis (TO);21850
2018;Dias d'Ávila (BA);79685
2018;Dilermando de Aguiar (RS);3026
2018;Diogo de Vasconcelos (MG);3814
2018;Dionísio (MG);7852
2018;Dionísio Cerqueira (SC);15450
2018;Diorama (GO);2488
2018;Dirce Reis (SP);1786
2018;Dirceu Arcoverde (PI);6992
2018;Divina Pastora (SE);5059
2018;Divinésia (MG);3411
2018;Divino (MG);19884
2018;Divino das Laranjeiras (MG);4984
2018;Divino de São Lourenço (ES);4338
2018;Divinolândia (SP);11208
2018;Divinolândia de Minas (MG);7527
2018;Divinópolis (MG);235977
2018;Divinópolis de Goiás (GO);4830
2018;Divinópolis do Tocantins (TO);6856
2018;Divisa Alegre (MG);6702
2018;Divisa Nova (MG);5996
2018;Divisópolis (MG);10820
2018;Dobrada (SP);8846
2018;Dois Córregos (SP);27112
2018;Dois Irmãos (RS);32205
2018;Dois Irmãos das Missões (RS);2044
2018;Dois Irmãos do Buriti (MS);11239
2018;Dois Irmãos do Tocantins (TO);7211
2018;Dois Lajeados (RS);3394
2018;Dois Riachos (AL);11054
2018;Dois Vizinhos (PR);40234
2018;Dolcinópolis (SP);2119
2018;Dom Aquino (MT);8199
2018;Dom Basílio (BA);12155
2018;Dom Bosco (MG);3699
2018;Dom Cavati (MG);5097
2018;Dom Eliseu (PA);58956
2018;Dom Expedito Lopes (PI);6884
2018;Dom Feliciano (RS);15338
2018;Dom Inocêncio (PI);9546
2018;Dom Joaquim (MG);4482
2018;Dom Macedo Costa (BA);4050
2018;Dom Pedrito (RS);38589
2018;Dom Pedro (MA);23328
2018;Dom Pedro de Alcântara (RS);2541
2018;Dom Silvério (MG);5243
2018;Dom Viçoso (MG);3007
2018;Domingos Martins (ES);33711
2018;Domingos Mourão (PI);4356
2018;Dona Emma (SC);4105
2018;Dona Euzébia (MG);6523
2018;Dona Francisca (RS);3086
2018;Dona Inês (PB);10429
2018;Dores de Campos (MG);10081
2018;Dores de Guanhães (MG);5185
2018;Dores do Indaiá (MG);13541
2018;Dores do Rio Preto (ES);6727
2018;Dores do Turvo (MG);4289
2018;Doresópolis (MG);1521
2018;Dormentes (PE);18734
2018;Douradina (MS);5889
2018;Douradina (PR);8621
2018;Dourado (SP);8868
2018;Douradoquara (MG);1905
2018;Dourados (MS);220965
2018;Doutor Camargo (PR);5976
2018;Doutor Maurício Cardoso (RS);4639
2018;Doutor Pedrinho (SC);4013
2018;Doutor Ricardo (RS);1994
2018;Doutor Severiano (RN);7080
2018;Doutor Ulysses (PR);5609
2018;Doverlândia (GO);7398
2018;Dracena (SP);46536
2018;Duartina (SP);12457
2018;Duas Barras (RJ);11454
2018;Duas Estradas (PB);3610
2018;Dueré (TO);4687
2018;Dumont (SP);9708
2018;Duque Bacelar (MA);11296
2018;Duque de Caxias (RJ);914383
2018;Durandé (MG);7811
2018;Echaporã (SP);6141
2018;Ecoporanga (ES);23014
2018;Edealina (GO);3710
2018;Edéia (GO);12276
2018;Eirunepé (AM);34840
2018;Eldorado (MS);12305
2018;Eldorado (SP);15443
2018;Eldorado do Carajás (PA);33674
2018;Eldorado do Sul (RS);40643
2018;Elesbão Veloso (PI);14630
2018;Elias Fausto (SP);17604
2018;Eliseu Martins (PI);4900
2018;Elisiário (SP);3604
2018;Elísio Medrado (BA);8119
2018;Elói Mendes (MG);27823
2018;Emas (PB);3505
2018;Embaúba (SP);2456
2018;Embu das Artes (SP);270843
2018;Embu-Guaçu (SP);68856
2018;Emilianópolis (SP);3202
2018;Encantado (RS);22520
2018;Encanto (RN);5608
2018;Encruzilhada (BA);17593
2018;Encruzilhada do Sul (RS);25791
2018;Enéas Marques (PR);5990
2018;Engenheiro Beltrão (PR);14020
2018;Engenheiro Caldas (MG);11064
2018;Engenheiro Coelho (SP);20284
2018;Engenheiro Navarro (MG);7244
2018;Engenheiro Paulo de Frontin (RJ);13929
2018;Engenho Velho (RS);1088
2018;Entre Folhas (MG);5362
2018;Entre Rios (BA);41654
2018;Entre Rios (SC);3189
2018;Entre Rios de Minas (MG);15214
2018;Entre Rios do Oeste (PR);4481
2018;Entre Rios do Sul (RS);2829
2018;Entre-Ijuís (RS);8542
2018;Envira (AM);19668
2018;Epitaciolândia (AC);18122
2018;Equador (RN);6036
2018;Erebango (RS);2995
2018;Erechim (RS);105059
2018;Ereré (CE);7211
2018;Érico Cardoso (BA);10662
2018;Ermo (SC);2066
2018;Ernestina (RS);3167
2018;Erval Grande (RS);4902
2018;Erval Seco (RS);7040
2018;Erval Velho (SC);4407
2018;Ervália (MG);18829
2018;Escada (PE);68448
2018;Esmeralda (RS);3277
2018;Esmeraldas (MG);70200
2018;Espera Feliz (MG);24773
2018;Esperança (PB);33003
2018;Esperança do Sul (RS);2969
2018;Esperança Nova (PR);1732
2018;Esperantina (PI);39621
2018;Esperantina (TO);10851
2018;Esperantinópolis (MA);17379
2018;Espigão Alto do Iguaçu (PR);4188
2018;Espigão D'Oeste (RO);32047
2018;Espinosa (MG);31624
2018;Espírito Santo (RN);10527
2018;Espírito Santo do Dourado (MG);4673
2018;Espírito Santo do Pinhal (SP);44186
2018;Espírito Santo do Turvo (SP);4779
2018;Esplanada (BA);36882
2018;Espumoso (RS);15584
2018;Estação (RS);5976
2018;Estância (SE);68804
2018;Estância Velha (RS);49345
2018;Esteio (RS);83121
2018;Estiva (MG);11321
2018;Estiva Gerbi (SP);11198
2018;Estreito (MA);41355
2018;Estrela (RS);33820
2018;Estrela Dalva (MG);2361
2018;Estrela de Alagoas (AL);18153
2018;Estrela do Indaiá (MG);3508
2018;Estrela do Norte (GO);3286
2018;Estrela do Norte (SP);2762
2018;Estrela do Sul (MG);7936
2018;Estrela d'Oeste (SP);8418
2018;Estrela Velha (RS);3660
2018;Euclides da Cunha (BA);59842
2018;Euclides da Cunha Paulista (SP);9419
2018;Eugênio de Castro (RS);2458
2018;Eugenópolis (MG);11218
2018;Eunápolis (BA);112318
2018;Eusébio (CE);52880
2018;Ewbank da Câmara (MG);3904
2018;Extrema (MG);35474
2018;Extremoz (RN);28222
2018;Exu (PE);31885
2018;Fagundes (PB);11355
2018;Fagundes Varela (RS);2721
2018;Faina (GO);6678
2018;Fama (MG);2379
2018;Faria Lemos (MG);3262
2018;Farias Brito (CE);18882
2018;Faro (PA);7319
2018;Farol (PR);3139
2018;Farroupilha (RS);71570
2018;Fartura (SP);16001
2018;Fartura do Piauí (PI);5295
2018;Fátima (BA);17601
2018;Fátima (TO);3841
2018;Fátima do Sul (MS);19234
2018;Faxinal (PR);17185
2018;Faxinal do Soturno (RS);6690
2018;Faxinal dos Guedes (SC);10686
2018;Faxinalzinho (RS);2346
2018;Fazenda Nova (GO);5722
2018;Fazenda Rio Grande (PR);98368
2018;Fazenda Vilanova (RS);4455
2018;Feijó (AC);34675
2018;Feira da Mata (BA);5668
2018;Feira de Santana (BA);609913
2018;Feira Grande (AL);22152
2018;Feira Nova (PE);22013
2018;Feira Nova (SE);5567
2018;Feira Nova do Maranhão (MA);8481
2018;Felício dos Santos (MG);4804
2018;Felipe Guerra (RN);5972
2018;Felisburgo (MG);7409
2018;Felixlândia (MG);15235
2018;Feliz (RS);13451
2018;Feliz Deserto (AL);4729
2018;Feliz Natal (MT);13857
2018;Fênix (PR);4777
2018;Fernandes Pinheiro (PR);5690
2018;Fernandes Tourinho (MG);3394
2018;Fernando de Noronha (PE);3021
2018;Fernando Falcão (MA);10258
2018;Fernando Pedroza (RN);3039
2018;Fernando Prestes (SP);5771
2018;Fernandópolis (SP);68823
2018;Fernão (SP);1704
2018;Ferraz de Vasconcelos (SP);191993
2018;Ferreira Gomes (AP);7591
2018;Ferreiros (PE);14365
2018;Ferros (MG);9949
2018;Fervedouro (MG);10957
2018;Figueira (PR);7845
2018;Figueirão (MS);3044
2018;Figueirópolis (TO);5284
2018;Figueirópolis D'Oeste (MT);3537
2018;Filadélfia (BA);16410
2018;Filadélfia (TO);8837
2018;Firmino Alves (BA);5604
2018;Firminópolis (GO);13131
2018;Flexeiras (AL);12773
2018;Flor da Serra do Sul (PR);4645
2018;Flor do Sertão (SC);1586
2018;Flora Rica (SP);1499
2018;Floraí (PR);4953
2018;Florânia (RN);9121
2018;Floreal (SP);2934
2018;Flores (PE);22631
2018;Flores da Cunha (RS);30430
2018;Flores de Goiás (GO);16100
2018;Flores do Piauí (PI);4464
2018;Floresta (PE);32556
2018;Floresta (PR);6695
2018;Floresta Azul (BA);10686
2018;Floresta do Araguaia (PA);20080
2018;Floresta do Piauí (PI);2556
2018;Florestal (MG);7386
2018;Florestópolis (PR);10646
2018;Floriano (PI);59840
2018;Floriano Peixoto (RS);1796
2018;Florianópolis (SC);492977
2018;Flórida (PR);2679
2018;Flórida Paulista (SP);14486
2018;Florínea (SP);2699
2018;Fonte Boa (AM);18221
2018;Fontoura Xavier (RS);10370
2018;Formiga (MG);67540
2018;Formigueiro (RS);6715
2018;Formosa (GO);119506
2018;Formosa da Serra Negra (MA);18917
2018;Formosa do Oeste (PR);6700
2018;Formosa do Rio Preto (BA);25311
2018;Formosa do Sul (SC);2525
2018;Formoso (GO);4325
2018;Formoso (MG);9431
2018;Formoso do Araguaia (TO);18482
2018;Forquetinha (RS);2424
2018;Forquilha (CE);24169
2018;Forquilhinha (SC);26368
2018;Fortaleza (CE);2643247
2018;Fortaleza de Minas (MG);4387
2018;Fortaleza dos Nogueiras (MA);12615
2018;Fortaleza dos Valos (RS);4356
2018;Fortim (CE);16357
2018;Fortuna (MA);15536
2018;Fortuna de Minas (MG);2927
2018;Foz do Iguaçu (PR);258823
2018;Foz do Jordão (PR);4745
2018;Fraiburgo (SC);36299
2018;Franca (SP);350400
2018;Francinópolis (PI);5349
2018;Francisco Alves (PR);6101
2018;Francisco Ayres (PI);4373
2018;Francisco Badaró (MG);10343
2018;Francisco Beltrão (PR);89942
2018;Francisco Dantas (RN);2836
2018;Francisco Dumont (MG);5187
2018;Francisco Macedo (PI);3166
2018;Francisco Morato (SP);174008
2018;Francisco Sá (MG);26181
2018;Francisco Santos (PI);9262
2018;Franciscópolis (MG);5446
2018;Franco da Rocha (SP);152433
2018;Frecheirinha (CE);13758
2018;Frederico Westphalen (RS);31120
2018;Frei Gaspar (MG);5891
2018;Frei Inocêncio (MG);9555
2018;Frei Lagonegro (MG);3469
2018;Frei Martinho (PB);2990
2018;Frei Miguelinho (PE);15366
2018;Frei Paulo (SE);15283
2018;Frei Rogério (SC);2077
2018;Fronteira (MG);17701
2018;Fronteira dos Vales (MG);4601
2018;Fronteiras (PI);11590
2018;Fruta de Leite (MG);5441
2018;Frutal (MG);58962
2018;Frutuoso Gomes (RN);4095
2018;Fundão (ES);21061
2018;Funilândia (MG);4304
2018;Gabriel Monteiro (SP);2776
2018;Gado Bravo (PB);8448
2018;Gália (SP);6615
2018;Galiléia (MG);6844
2018;Galinhos (RN);2726
2018;Galvão (SC);2956
2018;Gameleira (PE);30780
2018;Gameleira de Goiás (GO);3753
2018;Gameleiras (MG);5122
2018;Gandu (BA);32202
2018;Garanhuns (PE);138983
2018;Gararu (SE);11606
2018;Garça (SP);44370
2018;Garibaldi (RS);34684
2018;Garopaba (SC);22568
2018;Garrafão do Norte (PA);26020
2018;Garruchos (RS);2963
2018;Garuva (SC);17800
2018;Gaspar (SC);68465
2018;Gastão Vidigal (SP);4754
2018;Gaúcha do Norte (MT);7513
2018;Gaurama (RS);5580
2018;Gavião (BA);4487
2018;Gavião Peixoto (SP);4762
2018;Geminiano (PI);5424
2018;General Câmara (RS);8409
2018;General Carneiro (MT);5487
2018;General Carneiro (PR);13735
2018;General Maynard (SE);3307
2018;General Salgado (SP);10876
2018;General Sampaio (CE);6956
2018;Gentil (RS);1642
2018;Gentio do Ouro (BA);11206
2018;Getulina (SP);11370
2018;Getúlio Vargas (RS);16240
2018;Gilbués (PI);10686
2018;Girau do Ponciano (AL);40588
2018;Giruá (RS);16151
2018;Glaucilândia (MG);3136
2018;Glicério (SP);4801
2018;Glória (BA);15208
2018;Glória de Dourados (MS);9981
2018;Glória do Goitá (PE);30504
2018;Glória D'Oeste (MT);3045
2018;Glorinha (RS);7988
2018;Godofredo Viana (MA);11672
2018;Godoy Moreira (PR);2996
2018;Goiabeira (MG);3328
2018;Goianá (MG);3940
2018;Goiana (PE);79455
2018;Goianápolis (GO);11239
2018;Goiandira (GO);5574
2018;Goianésia (GO);69072
2018;Goianésia do Pará (PA);39857
2018;Goiânia (GO);1495705
2018;Goianinha (RN);25980
2018;Goianira (GO);43260
2018;Goianorte (TO);5116
2018;Goiás (GO);22916
2018;Goiatins (TO);12942
